subject,relationship_imp,relationship,emotion_type,action,emotion_intensity,mb_violation_us,mb_violation_cn,perspective,culture
385,57,acq,guilt,RefuseTaskInstruct,13.5,13676.0885,18168.0439,agent,cn
385,57,acq,guilt,PursueOwnAction,42,13546.8284,18149.6808,agent,cn
385,57,acq,guilt,AvoidSex,0,10117.9226,14717.16,agent,cn
385,57,acq,guilt,DateOthers,0,12977.3462,18264.4178,agent,cn
385,57,acq,guilt,InvestRelationship,1,14749.7914,18720.6125,agent,cn
385,57,acq,guilt,NoShareReward,24.5,15200.4614,19316.2764,agent,cn
385,57,acq,guilt,RefuseCompensation,3,9872.5814,12071.5824,agent,cn
385,57,acq,guilt,NoCompensate4Help,8,12942.4314,16057.2228,agent,cn
387,85,romantic,guilt,ComplainTroubles,65,13320.1303,12315.8086,agent,cn
387,85,romantic,guilt,NoInvest4Needs,87.5,15696.5259,14407.4318,agent,cn
387,85,romantic,guilt,NoTimeCompany,100,14501.5207,13194.8824,agent,cn
387,85,romantic,guilt,ExpressDisagree,62.5,13394.8032,12653.2955,agent,cn
387,85,romantic,guilt,RefuseTaskInstruct,95,14465.7573,13568.2471,agent,cn
387,85,romantic,guilt,PursueOwnAction,55,14315.417,13487.9529,agent,cn
387,85,romantic,guilt,AvoidSex,27.5,10940.0444,8773.47964,agent,cn
387,85,romantic,guilt,DateOthers,52.5,13970.0369,12150.3721,agent,cn
387,85,romantic,guilt,InvestRelationship,57.5,16434.0704,11898.9656,agent,cn
387,85,romantic,guilt,NoShareReward,82.5,16632.7844,13536.1654,agent,cn
387,85,romantic,guilt,RefuseCompensation,35,10831.8921,7639.88149,agent,cn
387,85,romantic,guilt,NoCompensate4Help,77.5,14287.1024,10786.2478,agent,cn
389,88,romantic,guilt,ComplainTroubles,100,13320.1303,12315.8086,agent,cn
389,88,romantic,guilt,NoInvest4Needs,100,15696.5259,14407.4318,agent,cn
389,88,romantic,guilt,NoTimeCompany,100,14501.5207,13194.8824,agent,cn
389,88,romantic,guilt,ExpressDisagree,100,13394.8032,12653.2955,agent,cn
389,88,romantic,guilt,RefuseTaskInstruct,25,14465.7573,13568.2471,agent,cn
389,88,romantic,guilt,PursueOwnAction,100,14315.417,13487.9529,agent,cn
389,88,romantic,guilt,AvoidSex,90,10940.0444,8773.47964,agent,cn
389,88,romantic,guilt,DateOthers,100,13970.0369,12150.3721,agent,cn
389,88,romantic,guilt,InvestRelationship,100,16434.0704,11898.9656,agent,cn
389,88,romantic,guilt,NoShareReward,100,16632.7844,13536.1654,agent,cn
389,88,romantic,guilt,RefuseCompensation,61.5,10831.8921,7639.88149,agent,cn
389,88,romantic,guilt,NoCompensate4Help,73.5,14287.1024,10786.2478,agent,cn
390,100,romantic,guilt,ComplainTroubles,100,13320.1303,12315.8086,agent,cn
390,100,romantic,guilt,NoInvest4Needs,50,15696.5259,14407.4318,agent,cn
390,100,romantic,guilt,NoTimeCompany,100,14501.5207,13194.8824,agent,cn
390,100,romantic,guilt,ExpressDisagree,36.5,13394.8032,12653.2955,agent,cn
390,100,romantic,guilt,RefuseTaskInstruct,15,14465.7573,13568.2471,agent,cn
390,100,romantic,guilt,PursueOwnAction,30.5,14315.417,13487.9529,agent,cn
390,100,romantic,guilt,AvoidSex,84.5,10940.0444,8773.47964,agent,cn
390,100,romantic,guilt,DateOthers,10,13970.0369,12150.3721,agent,cn
390,100,romantic,guilt,InvestRelationship,100,16434.0704,11898.9656,agent,cn
390,100,romantic,guilt,NoShareReward,100,16632.7844,13536.1654,agent,cn
390,100,romantic,guilt,RefuseCompensation,25,10831.8921,7639.88149,agent,cn
390,100,romantic,guilt,NoCompensate4Help,100,14287.1024,10786.2478,agent,cn
391,70,housemate,guilt,ComplainTroubles,10,12903.5036,14427.5424,agent,cn
391,70,housemate,guilt,NoInvest4Needs,15,15179.1442,16790.2206,agent,cn
391,70,housemate,guilt,NoTimeCompany,10,13876.2974,15515.9184,agent,cn
391,70,housemate,guilt,ExpressDisagree,0,13152.4344,15103.1142,agent,cn
391,70,housemate,guilt,RefuseTaskInstruct,0,14202.7621,16313.4933,agent,cn
391,70,housemate,guilt,PursueOwnAction,5,14062.9477,16176.0458,agent,cn
391,70,housemate,guilt,AvoidSex,0,8578.46115,11548.0872,agent,cn
391,70,housemate,guilt,DateOthers,60,12315.0671,15068.8419,agent,cn
391,70,housemate,guilt,InvestRelationship,0,12683.8213,16297.9113,agent,cn
391,70,housemate,guilt,NoShareReward,100,14486.222,17333.4296,agent,cn
391,70,housemate,guilt,RefuseCompensation,0,8175.87491,11021.8351,agent,cn
391,70,housemate,guilt,NoCompensate4Help,25,11629.6152,14508.847,agent,cn
394,70,romantic,guilt,ComplainTroubles,90,13320.1303,12315.8086,agent,cn
394,70,romantic,guilt,NoInvest4Needs,85,15696.5259,14407.4318,agent,cn
394,70,romantic,guilt,NoTimeCompany,94,14501.5207,13194.8824,agent,cn
394,70,romantic,guilt,ExpressDisagree,70,13394.8032,12653.2955,agent,cn
394,70,romantic,guilt,RefuseTaskInstruct,24.5,14465.7573,13568.2471,agent,cn
394,70,romantic,guilt,PursueOwnAction,14,14315.417,13487.9529,agent,cn
394,70,romantic,guilt,AvoidSex,35,10940.0444,8773.47964,agent,cn
394,70,romantic,guilt,DateOthers,77.5,13970.0369,12150.3721,agent,cn
394,70,romantic,guilt,InvestRelationship,87,16434.0704,11898.9656,agent,cn
394,70,romantic,guilt,NoShareReward,77,16632.7844,13536.1654,agent,cn
394,70,romantic,guilt,RefuseCompensation,79.5,10831.8921,7639.88149,agent,cn
394,70,romantic,guilt,NoCompensate4Help,83.5,14287.1024,10786.2478,agent,cn
395,70,acq,guilt,ComplainTroubles,39.5,12321.4251,16769.7726,agent,cn
395,70,acq,guilt,NoInvest4Needs,40,14422.9379,19543.4939,agent,cn
395,70,acq,guilt,NoTimeCompany,54,13337.9181,18058.1139,agent,cn
395,70,acq,guilt,ExpressDisagree,15,12658.9855,17115.7847,agent,cn
395,70,acq,guilt,RefuseTaskInstruct,2.5,13676.0885,18168.0439,agent,cn
395,70,acq,guilt,PursueOwnAction,40,13546.8284,18149.6808,agent,cn
395,70,acq,guilt,AvoidSex,29,10117.9226,14717.16,agent,cn
395,70,acq,guilt,DateOthers,0,12977.3462,18264.4178,agent,cn
395,70,acq,guilt,InvestRelationship,0,14749.7914,18720.6125,agent,cn
395,70,acq,guilt,NoShareReward,50,15200.4614,19316.2764,agent,cn
395,70,acq,guilt,RefuseCompensation,28.5,9872.5814,12071.5824,agent,cn
395,70,acq,guilt,NoCompensate4Help,40.5,12942.4314,16057.2228,agent,cn
396,100,closefr,guilt,ComplainTroubles,0,13009.9168,14568.8643,agent,cn
396,100,closefr,guilt,NoInvest4Needs,100,15527.707,17063.0867,agent,cn
396,100,closefr,guilt,NoTimeCompany,100,14196.6891,15676.4111,agent,cn
396,100,closefr,guilt,ExpressDisagree,37.5,12308.9208,14736.2894,agent,cn
396,100,closefr,guilt,RefuseTaskInstruct,75,13006.9719,15676.1301,agent,cn
396,100,closefr,guilt,PursueOwnAction,43.5,12966.8751,15634.1795,agent,cn
396,100,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
396,100,closefr,guilt,DateOthers,75,13179.8938,15078.9228,agent,cn
396,100,closefr,guilt,InvestRelationship,0,14114.1563,15090.8637,agent,cn
396,100,closefr,guilt,NoShareReward,100,14568.5121,16242.6051,agent,cn
396,100,closefr,guilt,RefuseCompensation,0,8337.89462,9538.16845,agent,cn
396,100,closefr,guilt,NoCompensate4Help,87.5,11996.4049,13197.9696,agent,cn
397,100,parentchild,guilt,ComplainTroubles,0,17054.6709,17183.2031,agent,cn
397,100,parentchild,guilt,NoInvest4Needs,100,20254.7666,20103.0203,agent,cn
397,100,parentchild,guilt,NoTimeCompany,95,18568.0546,18514.1429,agent,cn
397,100,parentchild,guilt,ExpressDisagree,0,15768.6394,17008.1979,agent,cn
397,100,parentchild,guilt,RefuseTaskInstruct,7.5,16114.4867,17732.9468,agent,cn
397,100,parentchild,guilt,PursueOwnAction,15,16318.7341,17846.136,agent,cn
397,100,parentchild,guilt,AvoidSex,0,15975.8681,15630.4138,agent,cn
397,100,parentchild,guilt,DateOthers,25,18925.9875,18981.5446,agent,cn
397,100,parentchild,guilt,InvestRelationship,0,18135.5037,18133.0197,agent,cn
397,100,parentchild,guilt,NoShareReward,86,17746.8323,18546.9259,agent,cn
397,100,parentchild,guilt,RefuseCompensation,0,9953.39147,10949.6146,agent,cn
397,100,parentchild,guilt,NoCompensate4Help,76,14408.8117,15084.202,agent,cn
400,54,teach,guilt,ComplainTroubles,12.5,13250.8967,13464.251,agent,cn
400,54,teach,guilt,NoInvest4Needs,69.5,15320.7271,15651.0526,agent,cn
400,54,teach,guilt,NoTimeCompany,22,14098.4804,14427.2599,agent,cn
400,54,teach,guilt,ExpressDisagree,0,14375.6954,14146.2771,agent,cn
400,54,teach,guilt,RefuseTaskInstruct,29,15686.5543,15258.2151,agent,cn
400,54,teach,guilt,PursueOwnAction,18,15501.7369,15142.5656,agent,cn
400,54,teach,guilt,AvoidSex,0,9007.2328,10350.7307,agent,cn
400,54,teach,guilt,DateOthers,21.5,12933.554,13811.0917,agent,cn
400,54,teach,guilt,InvestRelationship,9,13181.1771,14305.8453,agent,cn
400,54,teach,guilt,NoShareReward,82.5,15403.9067,15677.8745,agent,cn
400,54,teach,guilt,RefuseCompensation,31,9260.7801,9622.83698,agent,cn
400,54,teach,guilt,NoCompensate4Help,77,12450.5289,12882.2365,agent,cn
401,50,acq,guilt,ComplainTroubles,62.5,12321.4251,16769.7726,agent,cn
401,50,acq,guilt,NoInvest4Needs,75,14422.9379,19543.4939,agent,cn
401,50,acq,guilt,NoTimeCompany,100,13337.9181,18058.1139,agent,cn
401,50,acq,guilt,ExpressDisagree,77.5,12658.9855,17115.7847,agent,cn
401,50,acq,guilt,RefuseTaskInstruct,50,13676.0885,18168.0439,agent,cn
401,50,acq,guilt,PursueOwnAction,75,13546.8284,18149.6808,agent,cn
401,50,acq,guilt,AvoidSex,12.5,10117.9226,14717.16,agent,cn
401,50,acq,guilt,DateOthers,27.5,12977.3462,18264.4178,agent,cn
401,50,acq,guilt,InvestRelationship,0,14749.7914,18720.6125,agent,cn
401,50,acq,guilt,NoShareReward,100,15200.4614,19316.2764,agent,cn
401,50,acq,guilt,RefuseCompensation,37.5,9872.5814,12071.5824,agent,cn
401,50,acq,guilt,NoCompensate4Help,100,12942.4314,16057.2228,agent,cn
402,70,housemate,guilt,ComplainTroubles,0,12903.5036,14427.5424,agent,cn
402,70,housemate,guilt,NoInvest4Needs,0,15179.1442,16790.2206,agent,cn
402,70,housemate,guilt,NoTimeCompany,5,13876.2974,15515.9184,agent,cn
402,70,housemate,guilt,ExpressDisagree,62.5,13152.4344,15103.1142,agent,cn
402,70,housemate,guilt,RefuseTaskInstruct,0,14202.7621,16313.4933,agent,cn
402,70,housemate,guilt,PursueOwnAction,0,14062.9477,16176.0458,agent,cn
402,70,housemate,guilt,AvoidSex,0,8578.46115,11548.0872,agent,cn
402,70,housemate,guilt,DateOthers,0,12315.0671,15068.8419,agent,cn
402,70,housemate,guilt,InvestRelationship,0,12683.8213,16297.9113,agent,cn
402,70,housemate,guilt,NoShareReward,0,14486.222,17333.4296,agent,cn
402,70,housemate,guilt,RefuseCompensation,1.5,8175.87491,11021.8351,agent,cn
402,70,housemate,guilt,NoCompensate4Help,10,11629.6152,14508.847,agent,cn
403,100,romantic,guilt,ComplainTroubles,100,13320.1303,12315.8086,agent,cn
403,100,romantic,guilt,NoInvest4Needs,100,15696.5259,14407.4318,agent,cn
403,100,romantic,guilt,NoTimeCompany,100,14501.5207,13194.8824,agent,cn
403,100,romantic,guilt,ExpressDisagree,84,13394.8032,12653.2955,agent,cn
403,100,romantic,guilt,RefuseTaskInstruct,76.5,14465.7573,13568.2471,agent,cn
403,100,romantic,guilt,PursueOwnAction,69.5,14315.417,13487.9529,agent,cn
403,100,romantic,guilt,AvoidSex,100,10940.0444,8773.47964,agent,cn
403,100,romantic,guilt,DateOthers,100,13970.0369,12150.3721,agent,cn
403,100,romantic,guilt,InvestRelationship,100,16434.0704,11898.9656,agent,cn
403,100,romantic,guilt,NoShareReward,100,16632.7844,13536.1654,agent,cn
403,100,romantic,guilt,RefuseCompensation,0,10831.8921,7639.88149,agent,cn
403,100,romantic,guilt,NoCompensate4Help,0,14287.1024,10786.2478,agent,cn
406,74,closefr,guilt,ComplainTroubles,63.5,13009.9168,14568.8643,agent,cn
406,74,closefr,guilt,NoInvest4Needs,55.5,15527.707,17063.0867,agent,cn
406,74,closefr,guilt,NoTimeCompany,44.5,14196.6891,15676.4111,agent,cn
406,74,closefr,guilt,ExpressDisagree,55,12308.9208,14736.2894,agent,cn
406,74,closefr,guilt,RefuseTaskInstruct,25,13006.9719,15676.1301,agent,cn
406,74,closefr,guilt,PursueOwnAction,58.5,12966.8751,15634.1795,agent,cn
406,74,closefr,guilt,AvoidSex,34.5,10146.0801,11569.1617,agent,cn
406,74,closefr,guilt,DateOthers,18,13179.8938,15078.9228,agent,cn
406,74,closefr,guilt,InvestRelationship,53,14114.1563,15090.8637,agent,cn
406,74,closefr,guilt,NoShareReward,64,14568.5121,16242.6051,agent,cn
406,74,closefr,guilt,RefuseCompensation,3,8337.89462,9538.16845,agent,cn
406,74,closefr,guilt,NoCompensate4Help,32.5,11996.4049,13197.9696,agent,cn
407,77,closefr,guilt,ComplainTroubles,0,13009.9168,14568.8643,agent,cn
407,77,closefr,guilt,NoInvest4Needs,51,15527.707,17063.0867,agent,cn
407,77,closefr,guilt,NoTimeCompany,32,14196.6891,15676.4111,agent,cn
407,77,closefr,guilt,ExpressDisagree,0,12308.9208,14736.2894,agent,cn
407,77,closefr,guilt,RefuseTaskInstruct,76,13006.9719,15676.1301,agent,cn
407,77,closefr,guilt,PursueOwnAction,0,12966.8751,15634.1795,agent,cn
407,77,closefr,guilt,AvoidSex,0,10146.0801,11569.1617,agent,cn
407,77,closefr,guilt,DateOthers,3,13179.8938,15078.9228,agent,cn
407,77,closefr,guilt,InvestRelationship,0,14114.1563,15090.8637,agent,cn
407,77,closefr,guilt,NoShareReward,55,14568.5121,16242.6051,agent,cn
407,77,closefr,guilt,RefuseCompensation,28.5,8337.89462,9538.16845,agent,cn
407,77,closefr,guilt,NoCompensate4Help,53,11996.4049,13197.9696,agent,cn
408,50,sib,guilt,ComplainTroubles,0,12027.5424,13357.7274,agent,cn
408,50,sib,guilt,NoInvest4Needs,60,14291.9479,15638.1678,agent,cn
408,50,sib,guilt,NoTimeCompany,80,13070.4353,14354.3019,agent,cn
408,50,sib,guilt,ExpressDisagree,20,11859.4523,13810.8324,agent,cn
408,50,sib,guilt,RefuseTaskInstruct,15,12811.272,14935.943,agent,cn
408,50,sib,guilt,PursueOwnAction,60,12660.6072,14789.9077,agent,cn
408,50,sib,guilt,AvoidSex,20,8260.95446,9464.75028,agent,cn
408,50,sib,guilt,DateOthers,0,11558.9583,13150.3365,agent,cn
408,50,sib,guilt,InvestRelationship,0,12983.2649,13810.1762,agent,cn
408,50,sib,guilt,NoShareReward,60,14051.7675,15413.025,agent,cn
408,50,sib,guilt,RefuseCompensation,0,8217.26805,9132.72226,agent,cn
408,50,sib,guilt,NoCompensate4Help,70,11605.7883,12569.4565,agent,cn
409,93,acq,guilt,ComplainTroubles,91.5,12321.4251,16769.7726,agent,cn
409,93,acq,guilt,NoInvest4Needs,90,14422.9379,19543.4939,agent,cn
409,93,acq,guilt,NoTimeCompany,89,13337.9181,18058.1139,agent,cn
409,93,acq,guilt,ExpressDisagree,93,12658.9855,17115.7847,agent,cn
409,93,acq,guilt,RefuseTaskInstruct,63.5,13676.0885,18168.0439,agent,cn
409,93,acq,guilt,PursueOwnAction,66,13546.8284,18149.6808,agent,cn
409,93,acq,guilt,AvoidSex,62,10117.9226,14717.16,agent,cn
409,93,acq,guilt,DateOthers,100,12977.3462,18264.4178,agent,cn
409,93,acq,guilt,InvestRelationship,100,14749.7914,18720.6125,agent,cn
409,93,acq,guilt,NoShareReward,100,15200.4614,19316.2764,agent,cn
409,93,acq,guilt,RefuseCompensation,51.5,9872.5814,12071.5824,agent,cn
409,93,acq,guilt,NoCompensate4Help,96.5,12942.4314,16057.2228,agent,cn
410,50,closefr,guilt,ComplainTroubles,95.5,13009.9168,14568.8643,agent,cn
410,50,closefr,guilt,NoInvest4Needs,37.5,15527.707,17063.0867,agent,cn
410,50,closefr,guilt,NoTimeCompany,41.5,14196.6891,15676.4111,agent,cn
410,50,closefr,guilt,ExpressDisagree,11,12308.9208,14736.2894,agent,cn
410,50,closefr,guilt,RefuseTaskInstruct,6,13006.9719,15676.1301,agent,cn
410,50,closefr,guilt,PursueOwnAction,0,12966.8751,15634.1795,agent,cn
410,50,closefr,guilt,AvoidSex,23,10146.0801,11569.1617,agent,cn
410,50,closefr,guilt,DateOthers,0,13179.8938,15078.9228,agent,cn
410,50,closefr,guilt,InvestRelationship,0,14114.1563,15090.8637,agent,cn
410,50,closefr,guilt,NoShareReward,100,14568.5121,16242.6051,agent,cn
410,50,closefr,guilt,RefuseCompensation,0,8337.89462,9538.16845,agent,cn
410,50,closefr,guilt,NoCompensate4Help,96,11996.4049,13197.9696,agent,cn
415,100,acq,guilt,ComplainTroubles,100,12321.4251,16769.7726,agent,cn
415,100,acq,guilt,NoInvest4Needs,100,14422.9379,19543.4939,agent,cn
415,100,acq,guilt,NoTimeCompany,100,13337.9181,18058.1139,agent,cn
415,100,acq,guilt,ExpressDisagree,75.5,12658.9855,17115.7847,agent,cn
415,100,acq,guilt,RefuseTaskInstruct,54,13676.0885,18168.0439,agent,cn
415,100,acq,guilt,PursueOwnAction,59,13546.8284,18149.6808,agent,cn
415,100,acq,guilt,AvoidSex,18.5,10117.9226,14717.16,agent,cn
415,100,acq,guilt,DateOthers,63.5,12977.3462,18264.4178,agent,cn
415,100,acq,guilt,InvestRelationship,67.5,14749.7914,18720.6125,agent,cn
415,100,acq,guilt,NoShareReward,100,15200.4614,19316.2764,agent,cn
415,100,acq,guilt,RefuseCompensation,0,9872.5814,12071.5824,agent,cn
415,100,acq,guilt,NoCompensate4Help,98.5,12942.4314,16057.2228,agent,cn
416,100,sib,guilt,ComplainTroubles,0,12027.5424,13357.7274,agent,cn
416,100,sib,guilt,NoInvest4Needs,75,14291.9479,15638.1678,agent,cn
416,100,sib,guilt,NoTimeCompany,50,13070.4353,14354.3019,agent,cn
416,100,sib,guilt,ExpressDisagree,100,11859.4523,13810.8324,agent,cn
416,100,sib,guilt,RefuseTaskInstruct,50,12811.272,14935.943,agent,cn
416,100,sib,guilt,PursueOwnAction,50,12660.6072,14789.9077,agent,cn
416,100,sib,guilt,AvoidSex,0,8260.95446,9464.75028,agent,cn
416,100,sib,guilt,DateOthers,0,11558.9583,13150.3365,agent,cn
416,100,sib,guilt,InvestRelationship,0,12983.2649,13810.1762,agent,cn
416,100,sib,guilt,NoShareReward,100,14051.7675,15413.025,agent,cn
416,100,sib,guilt,RefuseCompensation,0,8217.26805,9132.72226,agent,cn
416,100,sib,guilt,NoCompensate4Help,50,11605.7883,12569.4565,agent,cn
417,85,closefr,guilt,ComplainTroubles,12,13009.9168,14568.8643,agent,cn
417,85,closefr,guilt,NoInvest4Needs,81,15527.707,17063.0867,agent,cn
417,85,closefr,guilt,NoTimeCompany,84,14196.6891,15676.4111,agent,cn
417,85,closefr,guilt,ExpressDisagree,89.5,12308.9208,14736.2894,agent,cn
417,85,closefr,guilt,RefuseTaskInstruct,45,13006.9719,15676.1301,agent,cn
417,85,closefr,guilt,PursueOwnAction,75,12966.8751,15634.1795,agent,cn
417,85,closefr,guilt,AvoidSex,21,10146.0801,11569.1617,agent,cn
417,85,closefr,guilt,DateOthers,50,13179.8938,15078.9228,agent,cn
417,85,closefr,guilt,InvestRelationship,26.5,14114.1563,15090.8637,agent,cn
417,85,closefr,guilt,NoShareReward,95,14568.5121,16242.6051,agent,cn
417,85,closefr,guilt,RefuseCompensation,24.5,8337.89462,9538.16845,agent,cn
417,85,closefr,guilt,NoCompensate4Help,81.5,11996.4049,13197.9696,agent,cn
419,50,dr,guilt,ComplainTroubles,100,11968.6744,12295.1416,agent,cn
419,50,dr,guilt,NoInvest4Needs,100,13838.4826,14401.6383,agent,cn
419,50,dr,guilt,NoTimeCompany,100,12817.1045,13231.867,agent,cn
419,50,dr,guilt,ExpressDisagree,90,13065.0731,12525.6636,agent,cn
419,50,dr,guilt,RefuseTaskInstruct,100,14378.0373,13408.5829,agent,cn
419,50,dr,guilt,PursueOwnAction,100,14154.4514,13335.519,agent,cn
419,50,dr,guilt,AvoidSex,0,8757.86265,9443.76658,agent,cn
419,50,dr,guilt,DateOthers,0,12071.533,12535.9697,agent,cn
419,50,dr,guilt,InvestRelationship,0,13759.4766,12859.6186,agent,cn
419,50,dr,guilt,NoShareReward,100,15120.3275,13953.1684,agent,cn
419,50,dr,guilt,RefuseCompensation,0,9919.78961,8273.56871,agent,cn
419,50,dr,guilt,NoCompensate4Help,100,12762.6565,11389.9224,agent,cn
425,100,parentchild,guilt,ComplainTroubles,0,17054.6709,17183.2031,agent,cn
425,100,parentchild,guilt,NoInvest4Needs,100,20254.7666,20103.0203,agent,cn
425,100,parentchild,guilt,NoTimeCompany,100,18568.0546,18514.1429,agent,cn
425,100,parentchild,guilt,ExpressDisagree,50,15768.6394,17008.1979,agent,cn
425,100,parentchild,guilt,RefuseTaskInstruct,50,16114.4867,17732.9468,agent,cn
425,100,parentchild,guilt,PursueOwnAction,50,16318.7341,17846.136,agent,cn
425,100,parentchild,guilt,AvoidSex,0,15975.8681,15630.4138,agent,cn
425,100,parentchild,guilt,DateOthers,25,18925.9875,18981.5446,agent,cn
425,100,parentchild,guilt,InvestRelationship,0,18135.5037,18133.0197,agent,cn
425,100,parentchild,guilt,NoShareReward,100,17746.8323,18546.9259,agent,cn
425,100,parentchild,guilt,RefuseCompensation,0,9953.39147,10949.6146,agent,cn
425,100,parentchild,guilt,NoCompensate4Help,50,14408.8117,15084.202,agent,cn
427,15,fwb,guilt,ComplainTroubles,35,15020.9117,16715.5067,agent,cn
427,15,fwb,guilt,NoInvest4Needs,55.5,17750.008,19487.3272,agent,cn
427,15,fwb,guilt,NoTimeCompany,66,16358.298,17990.7794,agent,cn
427,15,fwb,guilt,ExpressDisagree,60,14322.1487,16798.2567,agent,cn
427,15,fwb,guilt,RefuseTaskInstruct,49.5,14875.7745,17603.6416,agent,cn
427,15,fwb,guilt,PursueOwnAction,68,14968.6761,17685.5195,agent,cn
427,15,fwb,guilt,AvoidSex,50.5,14239.6933,15363.3689,agent,cn
427,15,fwb,guilt,DateOthers,75,16840.5101,18607.2842,agent,cn
427,15,fwb,guilt,InvestRelationship,60,17355.4111,18125.9792,agent,cn
427,15,fwb,guilt,NoShareReward,61.5,16833.148,18487.9287,agent,cn
427,15,fwb,guilt,RefuseCompensation,14.5,10290.9357,11262.7831,agent,cn
427,15,fwb,guilt,NoCompensate4Help,63,14094.8442,15187.2663,agent,cn
429,19,fwb,guilt,ComplainTroubles,70.5,15020.9117,16715.5067,agent,cn
429,19,fwb,guilt,NoInvest4Needs,46.5,17750.008,19487.3272,agent,cn
429,19,fwb,guilt,NoTimeCompany,61.5,16358.298,17990.7794,agent,cn
429,19,fwb,guilt,ExpressDisagree,87.5,14322.1487,16798.2567,agent,cn
429,19,fwb,guilt,RefuseTaskInstruct,58,14875.7745,17603.6416,agent,cn
429,19,fwb,guilt,PursueOwnAction,58.5,14968.6761,17685.5195,agent,cn
429,19,fwb,guilt,AvoidSex,30,14239.6933,15363.3689,agent,cn
429,19,fwb,guilt,DateOthers,100,16840.5101,18607.2842,agent,cn
429,19,fwb,guilt,InvestRelationship,100,17355.4111,18125.9792,agent,cn
429,19,fwb,guilt,NoShareReward,75,16833.148,18487.9287,agent,cn
429,19,fwb,guilt,RefuseCompensation,28.5,10290.9357,11262.7831,agent,cn
429,19,fwb,guilt,NoCompensate4Help,52,14094.8442,15187.2663,agent,cn
433,90,sib,guilt,ComplainTroubles,11.5,12027.5424,13357.7274,agent,cn
433,90,sib,guilt,NoInvest4Needs,37,14291.9479,15638.1678,agent,cn
433,90,sib,guilt,NoTimeCompany,87.5,13070.4353,14354.3019,agent,cn
433,90,sib,guilt,ExpressDisagree,20,11859.4523,13810.8324,agent,cn
433,90,sib,guilt,RefuseTaskInstruct,27.5,12811.272,14935.943,agent,cn
433,90,sib,guilt,PursueOwnAction,24,12660.6072,14789.9077,agent,cn
433,90,sib,guilt,AvoidSex,10,8260.95446,9464.75028,agent,cn
433,90,sib,guilt,DateOthers,5,11558.9583,13150.3365,agent,cn
433,90,sib,guilt,InvestRelationship,20,12983.2649,13810.1762,agent,cn
433,90,sib,guilt,NoShareReward,83,14051.7675,15413.025,agent,cn
433,90,sib,guilt,RefuseCompensation,48.5,8217.26805,9132.72226,agent,cn
433,90,sib,guilt,NoCompensate4Help,42.5,11605.7883,12569.4565,agent,cn
435,90,housemate,guilt,ComplainTroubles,25,12903.5036,14427.5424,agent,cn
435,90,housemate,guilt,NoInvest4Needs,50,15179.1442,16790.2206,agent,cn
435,90,housemate,guilt,NoTimeCompany,55,13876.2974,15515.9184,agent,cn
435,90,housemate,guilt,ExpressDisagree,50,13152.4344,15103.1142,agent,cn
435,90,housemate,guilt,RefuseTaskInstruct,0,14202.7621,16313.4933,agent,cn
435,90,housemate,guilt,PursueOwnAction,0,14062.9477,16176.0458,agent,cn
435,90,housemate,guilt,AvoidSex,0,8578.46115,11548.0872,agent,cn
435,90,housemate,guilt,DateOthers,0,12315.0671,15068.8419,agent,cn
435,90,housemate,guilt,InvestRelationship,0,12683.8213,16297.9113,agent,cn
435,90,housemate,guilt,NoShareReward,91,14486.222,17333.4296,agent,cn
435,90,housemate,guilt,RefuseCompensation,0,8175.87491,11021.8351,agent,cn
435,90,housemate,guilt,NoCompensate4Help,0,11629.6152,14508.847,agent,cn
436,60,romantic,guilt,ComplainTroubles,52.5,13320.1303,12315.8086,agent,cn
436,60,romantic,guilt,NoInvest4Needs,57.5,15696.5259,14407.4318,agent,cn
436,60,romantic,guilt,NoTimeCompany,57.5,14501.5207,13194.8824,agent,cn
436,60,romantic,guilt,ExpressDisagree,47.5,13394.8032,12653.2955,agent,cn
436,60,romantic,guilt,RefuseTaskInstruct,20,14465.7573,13568.2471,agent,cn
436,60,romantic,guilt,PursueOwnAction,27.5,14315.417,13487.9529,agent,cn
436,60,romantic,guilt,AvoidSex,50,10940.0444,8773.47964,agent,cn
436,60,romantic,guilt,DateOthers,52.5,13970.0369,12150.3721,agent,cn
436,60,romantic,guilt,InvestRelationship,50,16434.0704,11898.9656,agent,cn
436,60,romantic,guilt,NoShareReward,35,16632.7844,13536.1654,agent,cn
436,60,romantic,guilt,RefuseCompensation,10,10831.8921,7639.88149,agent,cn
436,60,romantic,guilt,NoCompensate4Help,50,14287.1024,10786.2478,agent,cn
437,75,sib,guilt,ComplainTroubles,85.5,12027.5424,13357.7274,agent,cn
437,75,sib,guilt,NoInvest4Needs,97,14291.9479,15638.1678,agent,cn
437,75,sib,guilt,NoTimeCompany,75,13070.4353,14354.3019,agent,cn
437,75,sib,guilt,ExpressDisagree,45,11859.4523,13810.8324,agent,cn
437,75,sib,guilt,RefuseTaskInstruct,NA,12811.272,14935.943,agent,cn
437,75,sib,guilt,PursueOwnAction,0,12660.6072,14789.9077,agent,cn
437,75,sib,guilt,AvoidSex,0,8260.95446,9464.75028,agent,cn
437,75,sib,guilt,DateOthers,0,11558.9583,13150.3365,agent,cn
437,75,sib,guilt,InvestRelationship,0,12983.2649,13810.1762,agent,cn
